doc_id,UMAP1,UMAP2,cluster_kmeans,cluster_hdbscan
1023,3.0440216311490373,-0.4290693775103469,7,3
1024,-3.1902475110018416,-5.098201252548494,5,3
1025,4.549725795654043,-2.836530663101472,7,3
1026,2.690033698943837,-5.034268356888093,4,3
1027,2.266977573302968,0.316067479522429,1,3
1028,5.414173866180166,-1.9206866994784255,7,0
1029,3.350811983016713,-3.7268814817355054,7,3
1030,-2.773640846344249,-3.6089758649752515,5,3
1031,5.244094634917959,-0.661889292328157,7,2
1032,0.7955417284047444,-1.1274311319277663,2,3
1033,-0.5972787490809124,-6.292497135727205,4,3
1034,3.1693198927914934,0.26111503687640236,7,3
1035,0.8136382946050007,5.667791865737639,6,3
1036,3.439056898025258,6.857234500320159,6,1
1037,2.814535642532094,-4.217405773727693,4,3
1038,0.33319168773053476,-4.557535626022615,4,3
1039,-1.0759610286677044,-2.1257867589877026,2,3
1040,1.806202793983205,-1.3010821119234939,2,3
1041,-2.2032623043978377,6.356054328353606,8,3
1042,-0.05824330772699529,-5.03133151683072,4,3
1043,2.110250974563344,-0.6894470230029006,2,3
1044,0.1609503128802616,-4.09125754985074,4,3
1045,-1.8828608742678326,-3.8521332517550366,5,3
1046,0.708957339194997,-4.885100819198884,4,3
1047,-0.35431844505907706,-2.7960140481875317,2,3
1048,1.691049123672231,-5.287568546860017,4,3
1049,3.1487705954587297,0.06052549925585793,7,3
1050,-2.0221694460833235,7.203108333022795,8,3
1051,2.4241256960904436,-1.4056749120638747,7,3
1052,1.6752920397794087,6.239772818954192,6,3
1053,1.7540320405042011,2.9186635240628345,1,3
1054,1.9772138842618305,-3.9680971876070874,4,3
1055,0.6511468538319904,-3.550381161300935,4,3
1056,3.634186054137929,-0.06535527857998802,7,3
1057,-1.5712297907793682,7.294971011550627,8,3
1058,-3.254938577743785,1.4010881706788163,3,3
1059,-3.211577629181163,1.4763885661675553,3,3
1060,0.33517217126248666,2.751140139968596,1,3
1061,4.754617477325185,-3.0009131208346265,7,3
1062,-1.1423746100390118,-2.2234315648959058,2,3
1063,2.0966038950955705,0.5795513614728074,1,3
1064,-0.11451575297357255,-6.653158165542878,4,3
1065,1.7296767481839497,-2.465704418747224,2,3
1066,0.36921095338223764,-4.42021033915738,4,3
1067,2.491394306091054,-1.6719453111575027,7,3
1068,2.489534879592641,-2.2493641153262036,7,3
1069,-4.9060547104799905,-1.7482154146120925,3,3
1070,2.0055229910886125,6.039163611800872,6,3
1071,1.447602177528127,3.4636726602627856,1,3
1072,-2.819838022323863,-5.993028618423738,5,3
1073,-2.291940187546031,-2.1146433130190747,5,3
1074,3.150846506026967,-5.954947926132478,4,3
1075,1.3778362521207173,-6.925601460068025,4,3
1076,-3.740419124695079,-3.368496395675935,5,3
1077,3.399754787353261,-2.455910421936311,7,3
1078,2.5444543608701067,-3.1343736425326245,7,3
1079,-0.15580661359669382,6.960336707503997,8,3
1080,3.431805635360463,0.296235822112761,7,3
1081,0.824312473205312,-5.2809705511019605,4,3
1082,-2.0171260586702986,5.970922969253264,8,3
1083,-0.6090444675409954,8.014585994155608,8,3
1084,0.7632851847684223,5.259439013869963,6,3
1085,2.8313498744046526,-0.37454626712063743,7,3
1086,2.913231874374135,-1.93804071101407,7,3
1087,3.1225326308286028,-5.899426914779939,4,3
1088,3.2931087264096575,-6.319263912765779,4,3
1089,3.3187196501767473,-6.275528408615388,4,3
1090,-3.3751060715639754,1.113342240424357,3,3
1091,1.4559672125851948,-2.8329345956728833,2,3
1092,-1.027596866222636,-0.18631122264126732,2,3
1093,0.8521835454976399,6.964115641982756,6,3
1094,-0.5485921851122539,3.653088830383025,8,3
1095,3.632120395568593,0.14420392361422585,7,3
1096,1.507714892295583,-3.2280373350069897,4,3
1097,3.6304166564023332,-3.287049748031892,7,3
1098,3.686096454528554,0.13046576824923561,7,3
1099,0.4233317622220356,6.334377311141692,6,3
1100,2.334198738006337,-2.4999363199160474,7,3
1101,-1.090008234115855,1.6254962309910874,1,3
1102,1.3642935999905903,3.5369122251584155,1,3
1103,0.764599109557851,6.972334884078704,6,3
1104,2.8013651618039446,0.009193919570646747,7,3
1105,2.662166620162709,-4.488114334671296,4,3
1106,1.5827019461667378,5.927722476394377,6,3
1107,-1.9656392088854473,-3.743261791794099,5,3
1108,-0.03633796933533365,-2.0255760923312085,2,3
1109,0.8158874758756001,-5.408431984512605,4,3
1110,1.4007570990598042,4.912432454498015,6,3
1111,1.2852105149304707,0.6385559364869218,1,3
1112,2.6860387572324114,-1.7129292264864822,7,3
1113,3.3366971262967424,-0.2323840633318801,7,3
1114,-0.27829774233938864,-3.950609184829988,4,3
1115,-3.716899608703868,-2.2733247056887524,5,3
1116,1.9608681448972065,-0.3205803409502883,2,3
1117,-1.3020930043184917,-3.6094569936678784,5,3
1118,1.736433769134267,-4.068319298355378,4,3
1119,-3.0409817448580427,5.806322120101653,8,3
1120,-3.0700931302035017,-4.6039733663485425,5,3
1121,3.1257169493710832,0.04729416218539284,7,3
1122,1.5080061205899555,4.843745730788909,6,3
1123,1.635881806281789,5.279358409316741,6,3
1124,3.148046279815419,-0.013655044166841046,7,3
1125,2.80118587103246,-5.517184235183992,4,3
1126,1.589665437606557,-3.980730988113679,4,3
1127,0.769567395118459,-2.4045743719027417,2,3
1128,1.0690850266492207,0.33200230446597145,1,3
1129,0.7881613024747212,0.9493429809524636,1,3
1130,0.11021661248563117,-4.56802175196866,4,3
1131,-0.4164078584635418,-0.1647418514178176,2,3
1132,0.29956355181096384,-4.349391438095369,4,3
1133,1.7679834612881977,5.800440333755217,6,3
1134,-5.148496364685313,-2.01671765002469,3,0
1135,0.45960911598561593,-0.1332087293551345,2,3
1136,-1.386370514961497,4.275725387008391,8,3
1137,2.6580591448819475,-3.030333019821443,7,3
1138,-2.7348599186861677,-3.8246993795321362,5,3
1139,3.116929555801137,-3.1286248937533276,7,3
1140,1.4288453110730488,0.11638059464236306,2,3
1141,-0.7101542702639263,-1.4731976762698074,2,3
1142,0.9794465550458271,-5.964965321152009,4,3
1143,3.0227861651456194,-0.05994198474148704,7,3
1144,-1.7992170802080791,-3.4835204854891675,5,3
1145,2.834471012023671,4.687104009063445,6,3
1146,3.1466875323331194,5.108892463119231,6,3
1147,0.3957613059556324,-4.134642101852693,4,3
1148,3.246398950484975,-3.089845158188142,7,3
1149,1.3845371254956562,-4.456898666946687,4,3
1150,1.3036145218884785,4.8869841322018726,6,3
1151,-5.063850616546885,-1.946454025833406,3,3
1152,1.7290845164334614,-5.270000435440339,4,3
1153,3.0934422263181047,-6.015124298660554,4,3
1154,3.0926289805447893,-0.7177047506258865,7,3
1155,2.0630297907864885,-0.16719529780606224,2,3
1156,0.8281729468381245,-2.4055289998934644,2,3
1157,-0.8713611713373821,-1.5712907091067214,2,3
1158,12.95347955313085,-4.328418709366121,7,0
1159,2.8052218207394914,-2.8039297834322827,7,3
1160,0.00876144554971045,-6.744568325607576,4,3
1161,1.5872397669827778,0.1940719708516221,1,3
1162,2.675169254211171,0.39003314820071266,1,3
1163,1.02128937330602,-0.20871446284512474,2,3
1164,-4.030201171966807,-0.39269421252469017,3,3
1165,2.760580087569936,-5.522560574142732,4,3
1166,2.523515010741933,-0.7040573135302444,7,3
1167,3.5256412276303606,6.755952380569182,6,1
1168,0.4570594677007038,3.3712203725888354,1,3
1169,-2.8265993348086043,-1.373502947418489,3,3
1170,1.0617853650128681,-6.03846213969449,4,3
1171,-0.3737868717634838,1.8658598884656052,1,3
1172,3.528477931884511,6.813569091232024,6,1
1173,-0.3250038525784176,3.9868533834530933,8,3
1174,2.7040755995786028,-1.1918663755343337,7,3
1175,-0.6760141006434124,-6.342340923874177,4,3
1176,1.4678950556790669,1.482971034915648,1,3
1177,1.207821036246999,-0.041320659248628155,2,3
1178,1.0804809578931172,0.17835011330386208,2,3
1179,1.0333444127118427,-0.011930204956330792,2,3
1180,-0.869561468693034,2.5047835334851367,1,3
1181,2.22045495596288,-0.5473071113512893,2,3
1182,1.475724483398183,-6.916509605972566,4,3
1183,-2.161252235504405,-2.2426755205080884,5,3
1184,2.589015985397084,-0.16367719325283958,7,3
1185,-1.9041470042193096,-2.5101923719332593,5,3
1186,0.6231081732785542,-3.5366492048190015,4,3
1187,0.503343428043111,-0.690163947670259,2,3
1188,-1.952594493957774,-2.397260166733064,5,3
1189,-1.6727462759936016,-3.6594733968661206,5,3
1190,1.3075038441693623,5.824581645400725,6,3
1191,1.151759172347768,-0.019907571403779523,2,3
1192,3.4431407698666887,-2.31302735957364,7,3
1193,3.338501478103383,-1.4087092653201003,7,3
1194,2.466449523833974,-3.11457822474698,7,3
1195,-0.9461697689020794,-1.8280396238253493,2,3
1196,0.8697737702405293,4.913197301299773,6,3
1197,2.727947498229726,1.5544183477475266,1,3
1198,3.3383646258389787,0.049173019798002704,7,3
1199,3.4550321349179582,-2.2967643514559644,7,3
1200,0.8062374242818195,-5.379459835617341,4,3
1201,1.0016004094159443,-6.046328522293367,4,3
1202,2.481143022445424,-2.2737409845278638,7,3
1203,2.833843732742055,-0.35090313109616234,7,3
1204,3.2941746958768205,-6.206413246719636,4,3
1205,-0.31189851972700766,5.439677737624846,8,3
1206,2.8682313212430315,0.39346732941409157,1,3
1207,2.987102771667226,-0.7771420255587478,7,3
1208,0.12979560580609625,-4.656454063980378,4,3
1209,1.8970606574094135,-3.897017933456697,4,3
1210,3.1075945147549944,-4.905136086075105,4,3
1211,4.495520854858144,-2.127243019668855,7,3
1212,2.8206494101559954,1.888376079471312,1,3
1213,2.091595197585805,-0.4856489673540969,2,3
1214,-2.6703011742556257,1.1979520395114045,3,3
1215,1.938901210693105,5.741388343246184,6,3
1216,1.8971216925656635,-1.304146029083528,2,3
1217,3.448411727813466,6.804291270644866,6,1
1218,3.0244598635709123,-0.8662360683367629,7,3
1219,1.8295126208340962,0.03631331768771218,2,3
1220,3.0894341715848284,-0.4897812381670852,7,3
1221,4.208020950225576,-2.32634637507657,7,3
1222,-0.5791097632372539,-4.979458309738435,4,3
1223,0.7527992972409565,6.791256926925383,6,3
1224,-2.346768116089122,-2.037500359146394,5,3
1225,2.3277294882809954,5.740414164931975,6,3
1226,0.9405021914517719,-4.5839185491488355,4,3
1227,1.9427097090756733,7.120562575729094,6,3
1228,-0.00600038978697473,-3.8089241758273022,4,3
1229,-0.04634637895466501,-3.92415378245572,4,3
1230,-1.9531075707400005,6.888581775100432,8,3
1231,0.8037244328534443,6.921415828139983,6,3
1232,1.4701756485974629,4.838373683364592,6,3
1233,3.2874982604062395,0.21241428700228737,7,3
1234,2.072273517516835,-4.010144688217439,4,3
1235,2.390803838638051,-1.048497892944612,7,3
1236,1.457387710479482,-6.866791225998201,4,3
1237,2.609612251189931,-2.2169475332186597,7,3
1238,3.283671165374501,-6.093779541580476,4,3
1239,2.6393664130246477,-0.46565745028714134,7,3
1240,0.795432234672292,-4.645912148086824,4,3
1241,2.787193799880727,-0.5843174234316726,7,3
1242,1.0440244921719868,-4.362408138839998,4,3
1243,2.500606084731801,-2.259163834183015,7,3
1244,3.1722593554532366,0.08980949965258644,7,3
1245,0.14710691061375922,-3.5336708799288647,4,3
1246,3.2539670714413957,4.869827292831145,6,3
1247,1.5760154971158344,6.180176757247649,6,3
1248,-5.845976566406504,-0.7541649118349929,3,3
1249,-1.00824901971461,-0.23598477992276146,2,3
1250,2.720889116195424,-0.678321816055574,7,3
1251,0.845090413955434,-5.327854611007966,4,3
1252,2.617192531493886,-1.3232595697329421,7,3
1253,1.8267706879651386,-1.2347948327944656,2,3
1254,-2.709054922195689,7.058235190780364,8,3
1255,1.9997518309628803,-3.33990142497281,4,3
1256,-1.7554353228533428,-3.236355282394685,5,3
1257,-0.44568953427912406,-5.719181515304841,4,3
1258,1.6876739510571797,-5.240142323105134,4,3
1259,2.782905364898427,-0.499292947380342,7,3
1260,-1.1495624533617657,4.169662021072112,8,3
1261,2.7811548956906633,-5.551531292526521,4,3
1262,3.2822051295316057,-4.7281470075533765,4,3
1263,3.113230014709218,1.1537805124833207,1,0
1264,3.841442371276601,-2.985221363632478,7,3
1265,0.6925300010716755,6.915910743148528,6,3
1266,2.899565006164296,1.8114554509236436,1,3
1267,3.199749732879384,-1.770735956756868,7,3
1268,3.5307185896909075,6.817320845992766,6,1
1269,-1.9177320948565166,-2.5662486329958814,5,3
1270,2.1514816531216936,-0.45430443438748314,2,3
1271,1.4191195019757588,5.468999408157073,6,3
1272,1.91654505815862,5.3783498033597095,6,3
1273,3.536302352813466,6.809589408309661,6,1
1274,-0.7107789865458172,-1.4780456796572585,2,3
1275,2.291933561233266,0.3274497016980271,1,3
1276,3.0012035616910295,-4.103989578811921,7,3
1277,-0.9909292808497112,-7.089931465713777,4,0
1278,0.7397881397282917,-4.737236954300203,4,3
1279,-3.9042031517946882,-0.681628324119844,3,3
1280,1.3914135941541035,-4.478203274338044,4,3
1281,-1.0132739892923992,-7.148328758804597,4,0
1282,3.6488468894040422,6.637448333175383,6,1
1283,2.947695279983266,-0.7752048746035476,7,3
1284,1.045387650398,-6.100973106949128,4,3
1285,1.4224382885968525,-6.897199131576814,4,3
1286,-2.9448466053927107,-5.74996755274991,5,3
1287,-2.9180021038973494,-1.388076044647493,3,3
1288,-3.4295406094515486,2.242981336982451,3,3
1289,0.023145946232064424,-6.780306793777742,4,3
1290,0.8868713029897053,0.25004830208560036,2,3
1291,3.2252335795438127,2.6431393846585376,1,3
1292,1.538469696906789,-4.745520569412507,4,3
1293,-2.978641485306041,-1.8473272100375075,3,3
1294,2.7728357562100725,-5.567426182358064,4,3
1295,4.149274612334951,-3.084833122818269,7,3
1296,-1.7341922274553936,-3.652727104751863,5,3
1297,2.6913697966611223,-3.3231549039767163,7,3
1298,-1.266145085426585,-0.39909491690854026,2,3
1299,1.767587209609731,4.280448220641814,6,3
1300,2.025839591888173,7.12330486622592,6,3
1301,0.25759994473813363,3.6991577371670825,1,3
1302,2.347876811889394,-1.4111556783602615,7,3
1303,1.490061665443166,4.930318616302214,6,3
1304,2.7308905371701555,-0.32840941104153587,7,3
1305,1.4261794337308247,5.758080504806243,6,3
1306,2.1555047282254534,-0.48857996615628196,2,3
1307,0.779314959911092,-4.038704372970857,4,3
1308,2.8538975962674455,-0.45720837268094017,7,3
1309,2.6704516657864885,-1.1476337686465163,7,3
1310,3.169455552963002,-2.914861895172395,7,3
1311,2.540079141525014,-2.255231358139314,7,3
1312,3.6287126788174944,-0.04484031352261497,7,3
1313,3.3934979685818987,-2.2974779382632153,7,3
1314,1.2458031424558003,-0.048986412613191144,2,3
1315,3.584538961318715,-0.010850764839448468,7,3
1316,3.6022117384946184,-2.674146629898347,7,3
1317,2.9308045157468157,-3.376801468460359,7,3
1318,0.9628128060376484,-5.950467087356843,4,3
1319,3.156801963714345,-6.143846489517488,4,3
1320,-3.6695816269838972,-2.1367072835848706,3,3
1321,-2.301625942322032,6.367909453780852,8,3
1322,3.0331547507321672,0.20467432585497902,7,3
1323,-0.987160538765208,-1.4679083600924392,2,3
1324,1.1571928509747822,5.15039398518344,6,3
1325,2.0583751448666887,-4.417979694931306,4,3
1326,1.7055385359799702,6.128562949569426,6,3
1327,0.03656579044221228,-6.793145634262361,4,3
1328,2.3028044947659807,-5.864098526565828,4,3
1329,-0.099747903155700507,-1.8976721540377517,2,3
1330,-1.159645890327708,7.714690230758391,8,3
1331,3.5900540598904924,6.7325463518216235,6,1
1332,0.598285759357198,-4.710464932052888,4,3
1333,0.26336457815526315,6.49416782704135,6,3
1334,-0.7174892178499859,-2.2837757841036694,2,3
1335,0.8158262619054157,3.6484287008359058,1,3
1336,-2.7458290806734724,6.792636893661223,8,3
1337,0.5235867151295979,2.7800070270611865,1,3
1338,0.051463956502659974,6.104957126052581,6,3
1339,-0.73392782125117,8.081619285018645,8,0
1340,-0.016828478755966964,4.907076619537078,8,3
1341,-0.09713773380459959,3.9518897756650073,8,3
1342,-3.0287124863588972,6.044456504256926,8,3
1343,-0.7039372077906292,-0.9089979902193923,2,3
1344,0.07165450837968176,-2.1058792844698804,2,3
1345,-0.7469435683214825,2.5726294740750415,1,3
1346,-0.7892110696757,2.559174798400603,1,3
1347,-0.5703205815279644,2.7956264242245776,1,3
1348,-0.2510882965052288,2.6500907167508228,1,3
1349,-0.021681176009194197,2.865866921813689,1,3
1350,-0.9306221953356426,-3.23860690745572,5,3
1351,1.6136249550855,2.25850846615573,1,3
1352,1.549094582465871,-3.2014722600863355,4,3
1353,3.203134799865468,-2.5277468934939282,7,3
1354,1.1317074545895893,4.341676972778044,6,3
1355,1.1732346066510517,4.418658040435515,6,3
1356,1.557279134658559,2.114566825301848,1,3
1357,0.11990025129674262,-2.2310647741244214,2,3
1358,1.9956248053586323,7.157571338088713,6,3
1359,-2.735496496292369,6.578145526321135,8,3
1360,1.5526150712048847,-5.03404090556363,4,3
1361,-1.3808364621126812,7.269493125350676,8,3
1362,1.0296272286450703,3.5985784753872974,1,3
1363,2.1429436453854875,2.5750035270764453,1,3
1364,-0.7293766489947002,8.06884052601596,8,0
1365,1.0149226435696919,4.408889077575408,6,3
1366,3.190289045242055,0.2762059196545701,7,3
1367,0.4084493764912922,3.7850554212643726,1,3
1368,-1.0323938480341595,1.5412588342740159,1,3
1369,0.23629152264951056,-2.1732713952944653,2,3
1370,-0.19818690183998758,-1.9773804918215652,2,3
1371,0.8797271498715717,-1.8441669717715163,2,3
1372,-0.7918658605539959,2.5421604141308887,1,3
1373,1.6301898011243183,3.144234441192351,1,3
1374,-3.7919933548891707,-2.3243691698000806,5,3
1375,-1.6925632706606548,-3.3758058324740308,5,3
1376,-0.3643687418425243,-1.7085726037905593,2,3
1377,-2.0763342133486433,-1.5297138467715163,3,3
1378,1.1049442538297016,1.3134525939538102,1,3
1379,1.3517654189145405,-1.833844162552156,2,3
1380,1.606779957679494,3.6643321737362964,1,3
1381,-2.1712772599184675,4.42647721615573,8,3
1382,-2.509941076370494,6.099552176864348,8,3
1383,1.47555282202123,3.8977618440701587,1,3
1384,-1.1875982037508648,2.327127121360503,1,3
1385,-0.2844864031994503,3.498661063583098,1,3
1386,0.5010201581990559,6.1822862848355395,6,3
1387,2.1562848338162737,3.9363892301632983,6,3
1388,2.0418365248715715,-5.963147617904939,4,3
1389,1.1963554867780049,6.792077563674651,6,3
1390,1.5469492920911152,4.20215179768344,6,3
1391,1.4049848565137226,-6.885870911209382,4,3
1392,-3.969761108490245,-0.15549395236233665,3,3
1393,0.15505587544797247,5.549072764785491,6,3
1394,1.5273627289807636,-2.19179294261197,2,3
1395,-4.117632602783457,0.5359874888970475,3,3
1396,2.672584081557973,-2.428257204620637,7,3
1397,1.998149896529897,5.216201327712737,6,3
1398,0.047352681425793824,3.9488575681759936,1,3
1399,0.9951770552670796,3.5136883482052905,1,3
1400,2.1047752150571184,6.104414485366545,6,3
1401,1.20374467459081,1.6975170001103501,1,3
1402,0.009716691938622651,-2.000519730179109,2,3
1403,0.49526544895528146,1.5279406234337907,1,3
1404,0.05620939519761389,0.906552873523436,1,3
1405,-0.12074014309288675,-4.049892403213777,4,3
1406,1.8670528182065327,-1.9650773778841872,2,3
1407,0.5452947863614399,4.173563025863372,6,3
1408,0.640602494148,-3.522664047806062,4,3
1409,-0.7735547772371929,-2.81798980387906,2,3
1410,-0.6479168287241619,4.0342030748440845,8,3
1411,3.525440717605336,-3.533094383804597,7,3
1412,0.5918039926564533,1.1087167709781747,1,3
1413,-0.1952855265462559,-2.578546024887361,2,3
1414,0.790750289825185,1.0123412217660765,1,3
1415,0.7054214724576313,1.6279017552449326,1,3
1416,0.6820829161679585,2.59514655915042,1,3
1417,-0.07287707782776767,-3.8712906614230054,4,3
1418,0.1484903940236408,4.32871486988803,8,3
1419,0.11339696731923407,6.879297755630217,6,3
1420,2.016075635818227,7.09794618931552,6,3
1421,-0.7126791230166118,8.040380500228606,8,3
1422,1.2237797030484516,-1.8329469934389968,2,3
1423,2.044471050170644,6.373966716201506,6,3
1424,-0.41008300099016837,5.24488165226718,8,3
1425,-1.0698396316492718,-1.617054440109529,2,3
1426,-0.5294957807982128,3.28587343540927,1,3
1427,0.8913201936757404,-5.386973835556306,4,3
1428,0.4991827258145649,1.2316712066247086,1,3
1429,-0.7200056663477581,-2.990543343155183,2,3
1430,-1.2787257185900371,7.034148238570891,8,3
1431,1.1755587109601338,-1.8897702470705886,2,3
1432,5.333454872039541,-0.5579882636950393,7,2
1433,-3.8073029271090193,-1.1977917924807449,3,3
1434,4.10273149099706,-1.7443208471224685,7,3
1435,1.6456949957883198,-2.2477257028506177,2,3
1436,4.197417522338613,-1.8006140962527175,7,3
1437,-0.7740019908869427,5.464205764205657,8,3
1438,0.48620035734532663,2.3070183023526294,1,3
1439,0.7263909825360615,3.290847562225066,1,3
1440,0.08207644012330359,-2.391194321243562,2,3
1441,2.9495611437833147,4.776918671996794,6,3
1442,2.459512735275014,4.725598596008025,6,3
1443,0.8807479390179951,3.0387974008633716,1,3
1444,-3.7821268788302107,-1.8771230951235671,3,3
1445,0.4496457227742512,2.7466953023984058,1,3
1446,1.4784325608289082,-2.6327402368471997,2,3
1447,1.4661963233029682,-2.676388002960481,2,3
1448,1.642261291412099,2.484100006492339,1,3
1449,1.054301167396291,-5.265027977554597,4,3
1450,-0.4538255682909649,-2.7689165845797437,2,3
1451,0.4476588615453083,6.987678550155364,6,3
1452,1.1606892594373066,4.321119330795012,6,3
1453,-0.9347489229166668,-5.415963150589265,5,3
1454,-0.1363572715544861,3.827067397506438,1,3
1455,0.2829651781594593,3.659420035751067,1,3
1456,-3.5079958191836043,-0.9201910272524734,3,3
1457,0.2630568989789326,-2.788214184372224,2,3
1458,0.7783620604550678,4.829185269744597,6,3
1459,2.055232072738393,4.523916028411589,6,3
1460,-0.17174688491465265,3.9502771123959644,8,3
1461,-3.11139843377711,-1.286359049408235,3,3
1462,-0.4324326268160503,2.444886229903899,1,3
1463,1.1132742413556416,2.8734818920209033,1,3
1464,0.9677865752255757,3.410678647430144,1,3
1465,0.21008124437688178,3.6641938909604175,1,3
1466,0.06519674744962042,3.634322904021941,1,3
1467,0.6116976985013325,3.846676133544646,1,3
1468,-2.3804733506167097,6.057728789718352,8,3
1469,1.4180913218533833,-2.6977069154665845,2,3
1470,0.02357226100323981,1.029838115879796,1,3
1471,-0.09454464490951711,6.3415174707486255,8,3
1472,0.7487375387227375,3.583595536620818,1,3
1473,0.6553223380124409,1.0710296109034638,1,3
1474,0.8697092184102375,1.5851428731991868,1,3
1475,1.0423866757428486,5.88406565037509,6,3
1476,0.8357396372830708,4.129546903045378,6,3
1477,1.1021440276181538,3.0470867380215747,1,3
1478,-2.1041857949221296,4.599514745147429,8,3
1479,0.5494491704976399,2.8509104475094897,1,3
1480,0.9828568944012959,3.9878490194394214,1,3
1481,1.906100655463918,4.7829168066098315,6,3
1482,0.3973592170750935,4.297627471358977,6,3
1483,0.827104414371236,3.1631160005642993,1,3
1484,4.286742473510488,-2.6180090681002515,7,3
1485,-2.506309484573619,-2.9797549024508374,5,3
1486,-2.492879604431407,-3.013584114639558,5,3
1487,0.03501804408191031,-2.402316309540071,2,3
1488,0.09920164432881659,-2.2658216730044263,2,3
1489,0.10623987999318427,-2.1972677484438794,2,3
1490,0.046097124484761415,-2.4186944738314526,2,3
1491,0.05270407584069556,-2.360793806640901,2,3
1492,-0.3855491629564922,-1.8610484376833816,2,3
1493,1.4498510607755024,-2.7202453390047925,2,3
1494,0.7040674933469135,-2.5514876619265454,2,3
1495,1.4381445893323261,-2.732169367401399,2,3
1496,-0.9119316688501995,2.7557546123578174,1,3
1497,-2.6287715187990828,6.7154846414639575,8,3
1498,1.936056400207265,-4.791907288162507,4,3
1499,3.7584359892880754,-2.7770147100375073,7,3
1500,1.717304016021474,2.278486631782256,1,3
1501,0.8025540956532795,2.5979057773663623,1,3
1502,5.41170480337499,-0.4592098966524978,7,2
1503,-4.671930526825205,-0.9846448675082107,3,3
1504,-1.3617514124834698,-3.250320889084138,5,3
1505,1.413915539649709,-2.056219555465974,2,3
1506,4.066323066619619,-2.6491632238314526,7,3
1507,4.297392154601797,-3.1267561689303296,7,3
1508,1.1590229519879658,1.6969763263775925,1,3
1509,-0.6870525828325909,-1.4389683977053542,2,3
1510,0.8823902854001362,2.8548528179242236,1,3
1511,0.14590323951600379,-2.1249861493990796,2,3
1512,-2.489321207138316,7.020591758163176,8,3
1513,5.3903038748776755,-1.8976547494814773,7,0
1514,-0.2596191367829006,2.6756130680157764,1,3
1515,-3.0658011189425154,0.756814025314055,3,3
1516,0.8874576338803608,1.7561348303868394,1,3
1517,0.6456802138364155,3.524950288207732,1,3
1518,-0.1562384790504139,3.936921142013274,8,3
1519,1.578722144035085,-3.5529598966524976,4,3
1520,0.6305164941823322,3.401488088042937,1,3
1521,1.4367904910123188,-2.6829006448672192,2,3
1522,-1.1298644295656841,-3.2975539937899487,5,3
1523,0.5131312259709675,5.934459231765471,6,3
1524,0.9017638215100605,-0.6521447673724075,2,3
1525,-0.13417026537896806,-2.0773484483645337,2,3
1526,0.8713152655637104,3.446803830535613,1,3
1527,0.5353297838246662,2.9647431596829517,1,3
1528,1.3110941895520527,-0.35071680697659446,2,3
1529,-1.2417723885500591,3.292793534667693,8,3
1530,-0.08934898718686515,-2.1086280122683423,2,3
1531,-0.12887037310244256,3.977963231475554,8,3
1532,0.7927010902440388,2.436673544318877,1,3
1533,1.0808760174786884,2.6575925573422534,1,3
1534,-0.7337358346903484,8.079446814925872,8,0
1535,-0.037511763604895415,-3.823642708389558,4,3
1536,0.4626682051694233,2.3011671527936084,1,3
1537,-0.26086003098131827,-2.0205149427340405,2,3
1538,-3.7758419266665144,-1.3942065015719314,3,3
1539,1.8004365214383442,-2.6674291864321606,2,3
1540,-3.9578909626925154,-0.7530188337252517,3,3
1541,-1.89480850610377,-2.205342032043733,5,3
1542,-3.6351916542971296,-2.0749890581057446,3,3
1543,3.992713714507802,-2.2931730523989575,7,3
1544,-0.3517849198305767,0.4314880594327073,2,3
1545,0.9608980664288838,3.4872665628506763,1,3
1546,2.943597103027089,-4.283620812027253,4,3
1547,0.5990708717381794,3.8862395509793384,1,3
1548,-0.012714018555895629,2.774721287162505,1,3
1549,0.5021130093610127,-2.4786867872164624,2,3
1550,-0.20520723375918085,-1.9039039388583083,2,3
1551,-0.6070156446421306,-0.8701177612231155,2,3
1552,-0.2072481713020962,-1.823252417175569,2,3
1553,2.163524890807851,4.011609576614104,6,3
1554,-1.5207020989382427,7.354929946334563,8,3
1555,-2.6631359806978865,6.854839824111663,8,3
1556,-0.37961686167360953,5.1216125711514575,8,3
1557,-2.8126561394655867,0.5487078949524979,3,3
1558,1.9690842875516255,4.876476310165129,6,3
1559,5.341494346526845,-2.5872444883273022,7,3
1560,-4.1297437897646585,0.2285432442738633,3,3
1561,0.9857616671597798,2.7042218669964893,1,3
1562,4.129908824828847,-1.6804046407626052,7,3
1563,3.5624077567136125,6.758008025558196,6,1
1564,2.5307863005673723,-3.4655685201571362,7,3
1565,2.7625041255032854,-3.1909723058627026,7,3
1566,1.1029279479062397,4.322734616668425,6,3
1567,-2.6809837571108504,-4.339779831497468,5,3
1568,-0.3386456719362896,-3.2694864049837964,2,3
1569,4.785792613891347,-3.000587917892732,7,3
1570,0.4111630567586262,-2.4526371732638257,2,3
1571,1.4113432415997822,0.8754067346169572,1,3
1572,-1.6883418312990826,-3.5687279477999585,5,3
1573,0.23316791143773383,-2.443379379837312,2,3
1574,1.682871962455495,4.102402709396086,6,3
1575,1.6052444228207905,-2.198231436340608,2,3
1576,3.6770828017270403,-2.8703632131503003,7,3
1577,-0.03960772741080934,-1.3823702112124343,2,3
1578,3.5697410353696184,6.817714236648284,6,1
1579,3.7703073271787004,-2.5313973203585522,7,3
