cluster,word,n,tf,idf,tf_idf
3,mci,3.2531208208121174,9.524615077414486e-4,0.13353139262452257,1.2718351154996813e-4
3,beta,3.238125202861845,9.480710317434297e-4,0.13353139262452257,1.2659724517566812e-4
3,phosphorylate,3.230157134161107,9.457381092525283e-4,0.13353139262452257,1.2628572678657297e-4
3,functionally,0.9160018842147188,2.681906340986612e-4,0.47000362924573563,1.260505713560859e-4
3,microglia,0.9155112282079975,2.680469779033688e-4,0.47000362924573563,1.2598305242293487e-4
3,neuropathology,1.4810828464873096,4.336372605746426e-4,0.28768207245178085,1.2474966581442612e-4
3,segmentation,3.1248465172755244,9.149048526767753e-4,0.13353139262452257,1.2216851909686348e-4
3,rtqpcr,0.867036262573547,2.53854286823307e-4,0.47000362924573563,1.1931243610654221e-4
3,computational,2.9987684752892063,8.779912277062155e-4,0.13353139262452257,1.1723939134772526e-4
3,mutant,0.5682758067480065,1.6638202560612938e-4,0.6931471805599453,1.1532723194474121e-4
3,macrophage,0.8319070222455417,2.4356900968433164e-4,0.47000362924573563,1.144783185234256e-4
3,cortical,2.915328518897697,8.535613491225182e-4,0.13353139262452257,1.1397723563879616e-4
3,deletion,1.326310131986816,3.8832229653541095e-4,0.28768207245178085,1.1171336304654201e-4
3,conserve,0.5481204753466542,1.6048086841186074e-4,0.6931471805599453,1.1123686147349286e-4
3,proteomic,2.834892780414651,8.300110572730034e-4,0.13353139262452257,1.1083253237141651e-4
3,downregulated,1.2921775404268656,3.783288221423518e-4,0.28768207245178085,1.0883841962215296e-4
3,metal,2.7129506654330022,7.943083652765814e-4,0.13353139262452257,1.0606510218868988e-4
3,hippocampal,2.7059593061772227,7.922614076181629e-4,0.13353139262452257,1.0579176908191782e-4
3,speech,0.7662559934487998,2.243474432818542e-4,0.47000362924573563,1.054441125544733e-4
3,phosphorylation,2.6960989491726255,7.89374453515695e-4,0.13353139262452257,1.054062700801722e-4
3,lobe,1.2489270370568089,3.656657696707449e-4,0.28768207245178085,1.0519548644355544e-4
3,overexpression,1.2439017087436015,3.641944342836693e-4,0.28768207245178085,1.0477220963012988e-4
3,upstream,0.7574407974658335,2.2176649553369264e-4,0.47000362924573563,1.0423105774594377e-4
3,lewy,2.5595317013964665,7.493897576221966e-4,0.13353139262452257,1.0006705795384534e-4
3,vitroi,0.3424160850350255,1.0025392802532509e-4,0.9808292530117262,9.833198533657097e-5
3,catalytic,0.48387524647446734,1.4167089764000306e-4,0.6931471805599453,9.819878326656472e-5
3,neuron,2.4530392481111902,7.182104783374331e-4,0.13353139262452257,9.590364536992194e-5
3,rna,2.362483256476944,6.916971389695321e-4,0.13353139262452257,9.236328224099954e-5
3,mendelian,2.3489887458109067,6.877461630657235e-4,0.13353139262452257,9.183570292633804e-5
3,neuropathological,2.3322265328792264,6.828384564414101e-4,0.13353139262452257,9.118037002620089e-5
3,hallmark,1.0607518857275466,3.105711088121909e-4,0.28768207245178085,8.934574022673862e-5
3,autosomal,2.2835325972897635,6.68581654476758e-4,0.13353139262452257,8.927663940548886e-5
3,adrd,1.0593227441362196,3.1015267911657586e-4,0.28768207245178085,8.922536550472871e-5
3,vivo,2.273687234330599,6.656990903898802e-4,0.13353139262452257,8.889172660863864e-5
3,promoter,1.039060782389076,3.0422030227031225e-4,0.28768207245178085,8.751872703903063e-5
3,invasion,1.0153488862931677,2.9727784007756793e-4,0.28768207245178085,8.552150512750381e-5
3,vivoi,0.6156198460421937,1.8024359962459904e-4,0.47000362924573563,8.471514597187686e-5
3,iin,0.9984636073970348,2.9233410171619015e-4,0.28768207245178085,8.409928023004328e-5
3,transgenic,0.605493458882512,1.7727875616708607e-4,0.47000362924573563,8.332165878670029e-5
3,developmental,2.098012266622941,6.142642824525914e-4,0.13353139262452257,8.20235650753976e-5
3,cdsupsup,0.40093162670721183,1.1738633844513993e-4,0.6931471805599453,8.136600952950425e-5
3,dopamine,0.9624214786333652,2.8178154551082726e-4,0.28768207245178085,8.106349899122058e-5
3,epigenetic,2.027645182712901,5.936619308868127e-4,0.13353139262452257,7.927250437947918e-5
3,uncover,2.0268906657463064,5.934410204419804e-4,0.13353139262452257,7.92430059001354e-5
3,endoplasmic,0.3904589280128675,1.143201005345397e-4,0.6931471805599453,7.924065536684568e-5
3,kinetic,0.9223469386125601,2.700483640789946e-4,0.28768207245178085,7.768807304045822e-5
3,benchmark,1.9508122324755455,5.711664775488619e-4,0.13353139262452257,7.626865516754264e-5
3,amyloidβ,1.8682477779561546,5.469929318464439e-4,0.13353139262452257,7.304072794522622e-5
3,vesicle,0.8596759112874637,2.5169929422708993e-4,0.28768207245178085,7.24093745978998e-5
3,axonal,0.8587505601934953,2.5142836629459117e-4,0.28768207245178085,7.233143348879347e-5
3,encode,1.8495736991026988,5.415254615985959e-4,0.13353139262452257,7.231064902889793e-5
